device_slug,source_url,filename,file_size,brand,device_name,model_code,chipset,build,market,date_token
tecno-pop-5-bd2p,https://naijarom.com/tecno-pop-5-bd2p,Tecno_Pop_5_BD2P_V2_210416_SPD.zip,,,,,,,,
tecno-pop-5-bd2p,https://naijarom.com/tecno-pop-5-bd2p,Tecno_Pop_5_BD2P_V4_210509_SPD.zip,,,,,,,,
tecno-pop-5-bd2p,https://naijarom.com/tecno-pop-5-bd2p,Tecno_Pop_5_BD2P_V6_210619_SPD.zip,,,,,,,,
tecno-pop-5-bd2p,https://naijarom.com/tecno-pop-5-bd2p,Tecno_Pop_5_BD2P_V8_210825_SPD.zip,,,,,,,,
tecno-pop-5-bd3,https://naijarom.com/tecno-pop-5-bd3,Tecno_Pop_5_BD3_MT6580_V030_221102.zip,,,,,,,,
tecno-pop-5-bd3,https://naijarom.com/tecno-pop-5-bd3,Tecno_Pop_5_BD3_MT6580_V034_230307.zip,,,,,,,,
tecno-pop-5-bd4,https://naijarom.com/tecno-pop-5-bd4,Tecno_Pop_5_BD4_V5_220208_SPD.zip,,,,,,,,
tecno-pop-5-bd4,https://naijarom.com/tecno-pop-5-bd4,Tecno_Pop_5_BD4_V9_220210_SPD.zip,,,,,,,,
tecno-pop-5-lte-bd4i,https://naijarom.com/tecno-pop-5-lte-bd4i,Tecno_Pop_5_LTE_BD4i_MT6761_V185_220217.zip,,,,,,,,
tecno-pop-5-lte-bd4i,https://naijarom.com/tecno-pop-5-lte-bd4i,Tecno_Pop_5_LTE_BD4i_MT6761_V341_220212.zip,,,,,,,,
tecno-pop-5-pro-bd4a,https://naijarom.com/tecno-pop-5-pro-bd4a,Tecno_Pop_5_Pro_BD4A_MT6761_V174_220212.zip,,,,,,,,
tecno-pop-5-pro-bd4a,https://naijarom.com/tecno-pop-5-pro-bd4a,Tecno_Pop_5_Pro_BD4A_MT6761_V253_220221.zip,,,,,,,,
tecno-pop-5-pro-bd4j,https://naijarom.com/tecno-pop-5-pro-bd4j,Tecno_Pop_5_Pro_BD4J_MT6761_V441_220212.zip,,,,,,,,
tecno-pop-6-go-be6j,https://naijarom.com/tecno-pop-6-go-be6j,Tecno_Pop_6_Go_BE6J_MT6739_OP_V4_240605.zip,,,,,,,,
tecno-pop-6-pro-be8,https://naijarom.com/tecno-pop-6-pro-be8,Tecno_Pop_6_Pro_BE8_MT6761_GL_V1212_240709.zip,,,,,,,,
tecno-pop-7-bf6,https://naijarom.com/tecno-pop-7-bf6,Tecno_Pop_7_BF6_OP_V709_231012_SPD.zip,,,,,,,,
tecno-pop-8-bg6h,https://naijarom.com/tecno-pop-8-bg6h,Tecno_Pop_8_BG6H_IN_V334_251011_SPD.zip,,,,,,,,
tecno-pop-8-bg6i,https://naijarom.com/tecno-pop-8-bg6i,Tecno_Pop_8_BG6i_OP_V457_251013_SPD.zip,,,,,,,,
tecno-pop-bd1,https://naijarom.com/tecno-pop-bd1,Tecno_Pop_BD1_V14_220810_SPD.zip,,,,,,,,
tecno-pop-bd1,https://naijarom.com/tecno-pop-bd1,Tecno_Pop_BD1_OP_V20_230713_SPD.zip,,,,,,,,
tecno-pop-mini-2-sa2s,https://naijarom.com/tecno-pop-mini-2-sa2s,Tecno_Pop_Mini_2_SA2S_V033_210804_8.1_SPD.zip,,,,,,,,
tecno-pop-x-kn3,https://naijarom.com/tecno-pop-x-kn3,Tecno_Pop_X_KN3_15.1.2.175SP07_IN001PF001AZ_260616_SPD.zip,,TECNO,Pop X,KN3,,15.1.2.175SP07,IN001PF001AZ,260616
tecno-pop-x-kn3,https://naijarom.com/tecno-pop-x-kn3,Tecno_Pop_X_KN3_15.1.2.175SP07_OP001PF001M1_260625_SPD.zip,,TECNO,Pop X,KN3,,15.1.2.175SP07,OP001PF001M1,260625
tecno-pop-x-kn3,https://naijarom.com/tecno-pop-x-kn3,Tecno_Pop_X_KN3_15.1.2.175SP07_OPPJ001PF001PJ_260616_SPD.zip,,TECNO,Pop X,KN3,,15.1.2.175SP07,OPPJ001PF001PJ,260616
tecno-pop-x-kn3,https://naijarom.com/tecno-pop-x-kn3,Tecno_Pop_X_KN3_15.1.2.175SP07_TR001PF001AZ_260618_SPD.zip,,TECNO,Pop X,KN3,,15.1.2.175SP07,TR001PF001AZ,260618
tecno-pop-x-kn3,https://naijarom.com/tecno-pop-x-kn3,Tecno_Pop_X_KN3_15.1.2.185SP08_IN001PF001AZ_260807_SPD.zip,,TECNO,Pop X,KN3,,15.1.2.185SP08,IN001PF001AZ,260807
tecno-pouvoir-1-la6,https://naijarom.com/tecno-pouvoir-1-la6,Tecno_Pouvoir_1_LA6_MT6580_V165_190812.zip,,,,,,,,
tecno-pouvoir-2-air-lb6,https://naijarom.com/tecno-pouvoir-2-air-lb6,Tecno_Pouvoir_2_Air_LB6_MT6580_V144_190110.zip,,,,,,,,
tecno-pouvoir-2-la7,https://naijarom.com/tecno-pouvoir-2-la7,Tecno_Pouvoir_2_LA7_MT6739_H393A_V128_180608.zip,,,,,,,,
tecno-pouvoir-2-la7-pro,https://naijarom.com/tecno-pouvoir-2-la7-pro,Tecno_Pouvoir_2_LA7_Pro_MT6739_H393A_V149_190109.zip,,,,,,,,
tecno-pouvoir-3-air-lc6,https://naijarom.com/tecno-pouvoir-3-air-lc6,Tecno_Pouvoir_3_Air_LC6_MT6761_V213_190615.zip,,,,,,,,
tecno-pouvoir-3-air-lc6,https://naijarom.com/tecno-pouvoir-3-air-lc6,Tecno_Pouvoir_3_Air_LC6_MT6761_V245_190802.zip,,,,,,,,
tecno-pouvoir-3-air-lc6a,https://naijarom.com/tecno-pouvoir-3-air-lc6a,Tecno_LC6A_MT6761_MT6761_V91_190928.zip,,,,,,,,
tecno-pouvoir-3-air-lc6a,https://naijarom.com/tecno-pouvoir-3-air-lc6a,Tecno_Pouvoir_3_Air_LC6A_MT6761_V138_200617.zip,,,,,,,,
tecno-pouvoir-3-lb7,https://naijarom.com/tecno-pouvoir-3-lb7,Tecno_Pouvoir_3_LB7_MT6739_V213_190425.zip,,,,,,,,
tecno-pouvoir-3-lb7,https://naijarom.com/tecno-pouvoir-3-lb7,Tecno_Pouvoir_3_LB7_MT6739_V232_190805_8.1.0.zip,,,,,,,,
tecno-pouvoir-3-plus-lb8,https://naijarom.com/tecno-pouvoir-3-plus-lb8,Tecno_Pouvoir_3_Plus_LB8_MT6765_V214_190925.zip,,,,,,,,
tecno-pouvoir-3-plus-lb8a,https://naijarom.com/tecno-pouvoir-3-plus-lb8a,Tecno_Pouvoir_3_Plus_LB8A_MT6765_V147_190929.zip,,,,,,,,
tecno-pouvoir-4-lc7s,https://naijarom.com/tecno-pouvoir-4-lc7s,Tecno_Pouvoir_4_LC7S_MT6761_V117_201124.zip,,,,,,,,
tecno-pouvoir-4-pro-cl7,https://naijarom.com/tecno-pouvoir-4-pro-cl7,Tecno_Pouvoir_4_Pro_CL7_MT6855_15.0.3.127_IN001PF001AZ_260525_MXML.zip,,TECNO,Pouvoir 4 Pro,CL7,MT6855,15.0.3.127,IN001PF001AZ,260525
tecno-pouvoir-4-pro-cl7,https://naijarom.com/tecno-pouvoir-4-pro-cl7,Tecno_Pouvoir_4_Pro_CL7_MT6855_15.0.3.127_RU001PF001AZ_250526_MXML.zip,,TECNO,Pouvoir 4 Pro,CL7,MT6855,15.0.3.127,RU001PF001AZ,250526
tecno-pouvoir-4-pro-cl7,https://naijarom.com/tecno-pouvoir-4-pro-cl7,Tecno_Pouvoir_4_Pro_CL7_MT6855_15.1.2.128_OP001PF001AZ_101025_MXML.zip,,TECNO,Pouvoir 4 Pro,CL7,MT6855,15.1.2.128,OP001PF001AZ,101025
tecno-pouvoir-4-pro-cl7,https://naijarom.com/tecno-pouvoir-4-pro-cl7,Tecno_Pouvoir_4_Pro_CL7_MT6855_15.1.2.140SP01_IN001PF001AZ_031225_MXML.zip,,TECNO,Pouvoir 4 Pro,CL7,MT6855,15.1.2.140SP01,IN001PF001AZ,031225
tecno-pouvoir-4-pro-cl7,https://naijarom.com/tecno-pouvoir-4-pro-cl7,Tecno_Pouvoir_4_Pro_CL7_MT6855_15.1.2.155_IN001PF001AZ_260115_MXML.zip,,TECNO,Pouvoir 4 Pro,CL7,MT6855,15.1.2.155,IN001PF001AZ,260115
tecno-pouvoir-4-pro-cl7,https://naijarom.com/tecno-pouvoir-4-pro-cl7,Tecno_Pouvoir_4_Pro_CL7_MT6855_15.1.2.170SP07_IN001PF001AZ_260429_MXML.zip,,TECNO,Pouvoir 4 Pro,CL7,MT6855,15.1.2.170SP07,IN001PF001AZ,260429
tecno-pouvoir-4-pro-cl7,https://naijarom.com/tecno-pouvoir-4-pro-cl7,Tecno_Pouvoir_4_Pro_CL7_MT6855_15.1.2.155_OP001PF001AZ_260115_MXML.zip,,TECNO,Pouvoir 4 Pro,CL7,MT6855,15.1.2.155,OP001PF001AZ,260115
tecno-pouvoir-4-pro-cl7,https://naijarom.com/tecno-pouvoir-4-pro-cl7,Tecno_Pouvoir_4_Pro_CL7_MT6855_15.1.2.155_RU001PF001AZ_260115_MXML.zip,,TECNO,Pouvoir 4 Pro,CL7,MT6855,15.1.2.155,RU001PF001AZ,260115
tecno-pouvoir-4-pro-cl7,https://naijarom.com/tecno-pouvoir-4-pro-cl7,Tecno_Pouvoir_4_Pro_CL7_MT6855_15.1.2.155_TR001PF001AZ_260115_MXML.zip,,TECNO,Pouvoir 4 Pro,CL7,MT6855,15.1.2.155,TR001PF001AZ,260115
tecno-pova-2-le7,https://naijarom.com/tecno-pova-2-le7,Tecno_Pova_2_LE7_MT6768_V507_210706.zip,,,,,,,,
tecno-pova-2-le7,https://naijarom.com/tecno-pova-2-le7,Tecno_Pova_2_LE7_MT6768_V609_211118.zip,,,,,,,,
tecno-pova-2-le7n,https://naijarom.com/tecno-pova-2-le7n,Tecno_Pova_2_LE7N_MT6768_V149_210423.zip,,,,,,,,
tecno-pova-5-pro-lh8n,https://naijarom.com/tecno-pova-5-pro-lh8n,Tecno_Pova_5_Pro_LH8N_MT6833_GL_V570_240617.zip,,,,,,,,
tecno-pova-6-5g-kj8s,https://naijarom.com/tecno-pova-6-5g-kj8s,Tecno_Pova_6_5G_KJ8S_MT6833_OP_V604_251219.zip,,,,,,,,
tecno-pova-6-5g-li7,https://naijarom.com/tecno-pova-6-5g-li7,Tecno_Pova_6_5G_LI7_MT6789_15.1.1.108SP01_OP001PF001AZ_080725_MXML.zip,,TECNO,Pova 6 5G,LI7,MT6789,15.1.1.108SP01,OP001PF001AZ,080725
tecno-pova-6-5g-li7,https://naijarom.com/tecno-pova-6-5g-li7,Tecno_Pova_6_5G_LI7_MT6789_15.1.1.123_OP001PF001AZ_280825_MXML.zip,,TECNO,Pova 6 5G,LI7,MT6789,15.1.1.123,OP001PF001AZ,280825
tecno-pova-6-5g-li7,https://naijarom.com/tecno-pova-6-5g-li7,Tecno_Pova_6_5G_LI7_MT6789_15.1.2.128SP01_OP001PF001AZ_101025_MXML.zip,,TECNO,Pova 6 5G,LI7,MT6789,15.1.2.128SP01,OP001PF001AZ,101025
tecno-pova-6-5g-li7,https://naijarom.com/tecno-pova-6-5g-li7,Tecno_Pova_6_5G_LI7_MT6789_15.1.2.170SP05_OP001PF001AZ_260421_MXML.zip,,TECNO,Pova 6 5G,LI7,MT6789,15.1.2.170SP05,OP001PF001AZ,260421
tecno-pova-6-li7,https://naijarom.com/tecno-pova-6-li7,Tecno_Pova_6_LI7_MT6789_15.1.1.108SP01_OP001PF001AZ_080725_MXML.zip,,TECNO,Pova 6,LI7,MT6789,15.1.1.108SP01,OP001PF001AZ,080725
tecno-pova-6-li7,https://naijarom.com/tecno-pova-6-li7,Tecno_Pova_6_LI7_MT6789_15.1.1.123_RU001PF001AZ_280825_MXML.zip,,TECNO,Pova 6,LI7,MT6789,15.1.1.123,RU001PF001AZ,280825
tecno-pova-6-li7,https://naijarom.com/tecno-pova-6-li7,Tecno_Pova_6_LI7_MT6789_15.1.2.128SP01_RU001PF001AZ_251010_MXML.zip,,TECNO,Pova 6,LI7,MT6789,15.1.2.128SP01,RU001PF001AZ,251010
tecno-pova-6-li7,https://naijarom.com/tecno-pova-6-li7,Tecno_Pova_6_LI7_MT6789_15.1.2.128SP01_OP001PF001AZ_101025_MXML.zip,,TECNO,Pova 6,LI7,MT6789,15.1.2.128SP01,OP001PF001AZ,101025
tecno-pova-6-neo-li6,https://naijarom.com/tecno-pova-6-neo-li6,Tecno_Pova_6_Neo_LI6_MT6789_OP_V575_240311.zip,,,,,,,,
tecno-pova-6-neo-li6,https://naijarom.com/tecno-pova-6-neo-li6,Tecno_Pova_6_Neo_LI6_MT6789_OP_V1090_250416_MXML.zip,,,,,,,,
tecno-pova-6-neo-li6,https://naijarom.com/tecno-pova-6-neo-li6,Tecno_Pova_6_Neo_LI6_MT6789_OP_V1138_250624_MXML.zip,,,,,,,,
tecno-pova-6-neo-li6,https://naijarom.com/tecno-pova-6-neo-li6,Tecno_Pova_6_Neo_LI6_MT6789_RU_V1138_250624_MXML.zip,,,,,,,,
tecno-pova-6-neo-li6,https://naijarom.com/tecno-pova-6-neo-li6,Tecno_Pova_6_Neo_LI6_MT6789_15.1.1.108SP05_OP001PF001AZ_080825_MXML.zip,,TECNO,Pova 6 Neo,LI6,MT6789,15.1.1.108SP05,OP001PF001AZ,080825
tecno-pova-6-neo-li6,https://naijarom.com/tecno-pova-6-neo-li6,Tecno_Pova_6_Neo_LI6_MT6789_15.1.1.108SP01_OP001PF001AZ_250708_MXML.zip,,TECNO,Pova 6 Neo,LI6,MT6789,15.1.1.108SP01,OP001PF001AZ,250708
tecno-pova-6-neo-li6,https://naijarom.com/tecno-pova-6-neo-li6,Tecno_Pova_6_Neo_LI6_MT6789_15.1.1.123_OP001PF001AZ_270825_MXML.zip,,TECNO,Pova 6 Neo,LI6,MT6789,15.1.1.123,OP001PF001AZ,270825
tecno-pova-6-neo-li6,https://naijarom.com/tecno-pova-6-neo-li6,Tecno_Pova_6_Neo_LI6_MT6789_15.1.1.123_RU001PF001AZ_270825_MXML.zip,,TECNO,Pova 6 Neo,LI6,MT6789,15.1.1.123,RU001PF001AZ,270825
tecno-pova-6-neo-li6,https://naijarom.com/tecno-pova-6-neo-li6,Tecno_Pova_6_Neo_LI6_MT6789_15.1.2.128SP01_OP001PF001AZ_101025_MXML.zip,,TECNO,Pova 6 Neo,LI6,MT6789,15.1.2.128SP01,OP001PF001AZ,101025
tecno-pova-6-neo-li6,https://naijarom.com/tecno-pova-6-neo-li6,Tecno_Pova_6_Neo_LI6_MT6789_15.1.2.128SP01_RU001PF001AZ_251010_MXML.zip,,TECNO,Pova 6 Neo,LI6,MT6789,15.1.2.128SP01,RU001PF001AZ,251010
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.1.109SP06_OP001PF001AZ_050825_MXML.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.1.109SP06,OP001PF001AZ,050825
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.1.109SP05_OP001PF001AZ_250710.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.1.109SP05,OP001PF001AZ,250710
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.1.126_RU001PF001AZ_250911.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.1.126,RU001PF001AZ,250911
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.128_RU001PF001AZ_251011_MXML.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.128,RU001PF001AZ,251011
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.128SP03_IN001PF001AZ_101125.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.128SP03,IN001PF001AZ,101125
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.145SP08_EU001PF001AZ_130126.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.145SP08,EU001PF001AZ,130126
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.145SP08_IN001PF001AZ_130126.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.145SP08,IN001PF001AZ,130126
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.145SP08_OP001PF001AZ_130126.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.145SP08,OP001PF001AZ,130126
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.145SP08_RU001PF001AZ_130126.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.145SP08,RU001PF001AZ,130126
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.145SP08_TR001PF001AZ_130126.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.145SP08,TR001PF001AZ,130126
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.165SP04_EU001PF001AZ_260325.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.165SP04,EU001PF001AZ,260325
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.165SP04_IN001PF001AZ_260325.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.165SP04,IN001PF001AZ,260325
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.165SP04_OP001PF001AZ_260325.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.165SP04,OP001PF001AZ,260325
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.165SP04_TR001PF001AZ_260325.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.165SP04,TR001PF001AZ,260325
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.170SP05_EU001PF001AZ_260421.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.170SP05,EU001PF001AZ,260421
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_LI9_MT6833_15.1.2.170SP05_IN001PF001AZ_260421.zip,,TECNO,Pova 6 Pro,LI9,MT6833,15.1.2.170SP05,IN001PF001AZ,260421
tecno-pova-6-pro-li9,https://naijarom.com/tecno-pova-6-pro-li9,Tecno_Pova_6_Pro_5G_LI9_MT6833_15.1.2.170SP05_RU001PF001AZ_260421_MXML.zip,,TECNO,Pova 6 Pro 5G,LI9,MT6833,15.1.2.170SP05,RU001PF001AZ,260421
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_15.1.0.112SP01_OP001PF001AZ_240525_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,15.1.0.112SP01,OP001PF001AZ,240525
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_15.1.2.123SP01_OP001PF001AZ_190925_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,15.1.2.123SP01,OP001PF001AZ,190925
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_15.1.2.131SP03_OP001PF001AZ_101125_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,15.1.2.131SP03,OP001PF001AZ,101125
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_15.1.2.131SP03_IN001PF001AZ_251110_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,15.1.2.131SP03,IN001PF001AZ,251110
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_15.1.0.139SP02_OP001PF001AZ_150725_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,15.1.0.139SP02,OP001PF001AZ,150725
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_15.1.0.156SP01_OP001PF001AZ_250825_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,15.1.0.156SP01,OP001PF001AZ,250825
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_15.1.0.156SP01_RU001PF001AZ_250825_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,15.1.0.156SP01,RU001PF001AZ,250825
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_15.1.0.156SP01_IN001PF001AZ_250825_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,15.1.0.156SP01,IN001PF001AZ,250825
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_2215.1.0.116SP05_COCL001PF001AZ_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,2215.1.0.116SP05,COCL001PF001AZ,
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_2215.1.2.131SP03_RU001PF001AZ_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,2215.1.2.131SP03,RU001PF001AZ,
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_2215.1.2.131SP06_OPPJ001PF001PJ_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,2215.1.2.131SP06,OPPJ001PF001PJ,
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_2215.1.2.145SP01_OP001PF001AZ_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,2215.1.2.145SP01,OP001PF001AZ,
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6835_15.1.2.165SP0_IN001PF001AZ.zip,,TECNO,Pova 7 5G,LJ7,MT6835,15.1.2.165SP0,IN001PF001AZ,
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_15.1.2.165SP05_OP001PF001AZ_260325_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,15.1.2.165SP05,OP001PF001AZ,260325
tecno-pova-7-5g-lj7,https://naijarom.com/tecno-pova-7-5g-lj7,Tecno_Pova_7_5G_LJ7_MT6878_15.1.2.165SP05_RU001PF001AZ_260325_MXML.zip,,TECNO,Pova 7 5G,LJ7,MT6878,15.1.2.165SP05,RU001PF001AZ,260325
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.0.123_OP001PF001AZ_130625_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.0.123,OP001PF001AZ,130625
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.0.139_OP001PF001AZ_150725_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.0.139,OP001PF001AZ,150725
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.0.155SP03_RU001PF001AZ_270825_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.0.155SP03,RU001PF001AZ,270825
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.0.159SP02_RU001PF001AZ_150925_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.0.159SP02,RU001PF001AZ,150925
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.0.105SP02_RU001PF001AZ_280525_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.0.105SP02,RU001PF001AZ,280525
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.0.105SP06_RU001PF001AZ_280525_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.0.105SP06,RU001PF001AZ,280525
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.2.128SP01_RU001PF001AZ_251016_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.2.128SP01,RU001PF001AZ,251016
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.2.128SP01_OP001PF001AZ_161025_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.2.128SP01,OP001PF001AZ,161025
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.2.145SP01_OPPJ001PF001PJ_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.2.145SP01,OPPJ001PF001PJ,
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.2.145SP01_RU001PF001AZ_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.2.145SP01,RU001PF001AZ,
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.2.145SP10_OP001PF001AZ_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.2.145SP10,OP001PF001AZ,
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.0.159SP02_OP001PF001AZ_150925_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.0.159SP02,OP001PF001AZ,150925
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.0.159SP02_OPPJ001PF001PJ_150925_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.0.159SP02,OPPJ001PF001PJ,150925
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.2.165SP05_OP001PF001AZ_260325_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.2.165SP05,OP001PF001AZ,260325
tecno-pova-7-lj6,https://naijarom.com/tecno-pova-7-lj6,Tecno_Pova_7_LJ6_MT6789_15.1.2.165SP05_OPPJ001PF001PJ_260325_MXML.zip,,TECNO,Pova 7,LJ6,MT6789,15.1.2.165SP05,OPPJ001PF001PJ,260325
