model,csc,ap,csc_ver,cp,kind
SM-A325F,THL,A325FXXU1AUB5,A325FOLM1AUB6,A325FXXU1AUB5,upgrade
SM-A325F,THL,A325FXXU2BVG3,A325FOLM2BVG3,A325FXXU2BVF2,upgrade
SM-A325F,THL,A325FXXU2BVF1,A325FOLM2BVF2,A325FXXU2BVD4,upgrade
SM-A325F,THL,A325FXXSCDXL2,A325FOLMCDXL2,A325FXXSCDXL2,upgrade
SM-A325F,THL,A325FXXS4DWD4,A325FOLM4DWD4,A325FXXS4DWD4,upgrade
SM-A325F,THL,A325FXXU5DWE3,A325FOLM5DWE3,A325FXXU5DWE3,upgrade
SM-A325F,THL,A325FXXU1AUC2,A325FOLM1AUC2,A325FXXU1AUC2,upgrade
SM-A325F,THL,A325FXXS7DXA2,A325FOLM7DXA2,A325FXXS7DXA2,upgrade
SM-A325F,THL,A325FXXU1AUH1,A325FOLM1AUG5,A325FXXU1AUH1,upgrade
SM-A325F,THL,A325FXXU2BVD6,A325FOLM2BVD6,A325FXXU2BVD4,upgrade
SM-A325F,THL,A325FXXS6DWK1,A325FOLM6DWK1,A325FXXS6DWK1,upgrade
SM-A325F,THL,A325FXXU2BVH1,A325FOLM2BVH1,A325FXXU2BVH1,upgrade
SM-A325F,THL,A325FXXSADXG1,A325FOLMADXG1,A325FXXSADXG1,upgrade
SM-A325F,THL,A325FXXU1AUCB,A325FOLM1AUCB,A325FXXU1AUCD,upgrade
SM-A325F,THL,A325FXXU3DWB8,A325FOLM3DWB8,A325FXXU3DWB6,upgrade
SM-A325F,THL,A325FXXU2BVG1,A325FOLM2BVG1,A325FXXU2BVF2,upgrade
SM-A325F,XME,A325FXXSCDYB2,A325FOLMCDYB2,A325FXXSCDYB2,latest
SM-A325F,XME,A325FXXU1AUC2,A325FOLM1AUC3,A325FXXU1AUC2,upgrade
SM-A325F,XME,A325FXXSBDXJ1,A325FOLMBDXJ1,A325FXXSBDXJ1,upgrade
SM-A325F,XME,A325FXXU2CVK3,A325FOLM2CVK3,A325FXXU2CVK4,upgrade
SM-A325F,XME,A325FXXU6DWH3,A325FOLM6DWH3,A325FXXU6DWH3,upgrade
SM-A325F,XME,A325FXXU2AVB1,A325FOLM2AVB1,A325FXXU2AVB1,upgrade
SM-A325F,XME,A325FXXU2CWA6,A325FOLM2CWA6,A325FXXU2CVL1,upgrade
SM-A325F,XME,A325FXXU2AUJ4,A325FOLM2AUJ3,A325FXXU2AUJ4,upgrade
SM-A325F,XME,A325FXXS8DXE5,A325FOLM8DXE5,A325FXXS8DXE5,upgrade
SM-A325F,XME,A325FXXU1AUD7,A325FOLM1AUD7,A325FXXU1AUD7,upgrade
SM-A325F,XME,A325FXXU1AUF2,A325FOLM1AUF2,A325FXXU1AUF2,upgrade
SM-A325F,XME,A325FXXU1AUB5,A325FOLM1AUB6,A325FXXU1AUB5,upgrade
SM-A325F,XME,A325FXXU2BVG3,A325FOLM2BVG3,A325FXXU2BVF2,upgrade
SM-A325F,XME,A325FXXU2BVF1,A325FOLM2BVF2,A325FXXU2BVD4,upgrade
SM-A325F,XME,A325FXXSCDXL2,A325FOLMCDXL2,A325FXXSCDXL2,upgrade
SM-A325F,XME,A325FXXS4DWD4,A325FOLM4DWD4,A325FXXS4DWD4,upgrade
SM-A325F,XME,A325FXXU5DWE3,A325FOLM5DWE3,A325FXXU5DWE3,upgrade
SM-A325F,XME,A325FXXS7DXA2,A325FOLM7DXA2,A325FXXS7DXA2,upgrade
SM-A325F,XME,A325FXXU1AUH1,A325FOLM1AUG5,A325FXXU1AUH1,upgrade
SM-A325F,XME,A325FXXU1AUG3,A325FOLM1AUG3,A325FXXU1AUG2,upgrade
SM-A325F,XME,A325FXXU2BVD6,A325FOLM2BVD6,A325FXXU2BVD4,upgrade
SM-A325F,XME,A325FXXS6DWK1,A325FOLM6DWK1,A325FXXS6DWK1,upgrade
SM-A325F,XME,A325FXXU2BVH1,A325FOLM2BVH1,A325FXXU2BVH1,upgrade
SM-A325F,XME,A325FXXSADXG1,A325FOLMADXG1,A325FXXSADXG1,upgrade
SM-A325F,XME,A325FXXU1AUCB,A325FOLM1AUCB,A325FXXU1AUCD,upgrade
SM-A325F,XME,A325FXXU3DWB8,A325FOLM3DWB8,A325FXXU3DWB6,upgrade
SM-A325F,XME,A325FXXU2BVG1,A325FOLM2BVG1,A325FXXU2BVF2,upgrade
SM-A325F,SEK,A325FXXSCDYB2,A325FOXMCDYB2,A325FXXSCDYB2,latest
SM-A325F,SEK,A325FXXS4DWD4,A325FOXM4DWD4,A325FXXS4DWD4,upgrade
SM-A325F,SEK,A325FXXU2BVG1,A325FOXM2BVG1,A325FXXU2BVF2,upgrade
SM-A325F,SEK,A325FXXU3DWB8,A325FOXM3DWB8,A325FXXU3DWB6,upgrade
SM-A325F,SEK,A325FXXU1AUH1,A325FOXM1AUH1,A325FXXU1AUH1,upgrade
SM-A325F,SEK,A325FXXU2AUK3,A325FOXM2AUK3,A325FXXU2AUK3,upgrade
SM-A325F,SEK,A325FXXU2BVH1,A325FOXM2BVH1,A325FXXU2BVH1,upgrade
SM-A325F,SEK,A325FXXU1AUC2,A325FOXM1AUC2,A325FXXU1AUC2,upgrade
SM-A325F,SEK,A325FXXU1AUCB,A325FOXM1AUCB,A325FXXU1AUCB,upgrade
SM-A325F,SEK,A325FXXU1AUD7,A325FOXM1AUD7,A325FXXU1AUD7,upgrade
SM-A325F,SEK,A325FXXU2CWA6,A325FOXM2CWA6,A325FXXU2CVL1,upgrade
SM-A325F,SEK,A325FXXSCDXL2,A325FOXMCDXL2,A325FXXSCDXL2,upgrade
SM-A325F,SEK,A325FXXU2BVD6,A325FOXM2BVD6,A325FXXU2BVD4,upgrade
SM-A325F,SEK,A325FXXU1AUF2,A325FOXM1AUF2,A325FXXU1AUF2,upgrade
SM-A325F,SEK,A325FXXSBDXJ1,A325FOXMBDXJ1,A325FXXSBDXJ1,upgrade
SM-A325F,SEK,A325FXXU1AUB5,A325FOXM1AUB5,A325FXXU1AUB5,upgrade
SM-A325F,SEK,A325FXXU6DWH3,A325FOXM6DWH3,A325FXXU6DWH3,upgrade
SM-A325F,SEK,A325FXXU2BVF1,A325FOXM2BVE2,A325FXXU2BVD4,upgrade
SM-A325F,SEK,A325FXXU2BVG3,A325FOXM2BVG3,A325FXXU2BVF2,upgrade
SM-A325F,SEK,A325FXXU2AVB1,A325FOXM2AVB1,A325FXXU2AVB1,upgrade
SM-A325F,SEK,A325FXXS8DXE5,A325FOXM8DXE5,A325FXXS8DXE5,upgrade
SM-A325F,SEK,A325FXXU2AUJ4,A325FOXM2AUJ4,A325FXXU2AUJ4,upgrade
SM-A325F,SEK,A325FXXU1AUG2,A325FOXM1AUG2,A325FXXU1AUG2,upgrade
SM-A325F,SEK,A325FXXU5DWE3,A325FOXM5DWE3,A325FXXU5DWE3,upgrade
SM-A325F,SEK,A325FXXSADXG1,A325FOXMADXG1,A325FXXSADXG1,upgrade
SM-A325F,SEK,A325FXXS7DXA2,A325FOXM7DXA2,A325FXXS7DXA2,upgrade
SM-A325F,SEK,A325FXXS6DWK1,A325FOXM6DWK1,A325FXXS6DWK1,upgrade
SM-A325F,SEK,A325FXXU2CVK3,A325FOXM2CVK3,A325FXXU2CVK4,upgrade
SM-A325F,ITV,A325FXXSCDYB2,A325FOXMCDYB2,A325FXXSCDYB2,latest
SM-A325F,ITV,A325FXXU2BVF1,A325FOXM2BVF1,A325FXXU2BVD4,upgrade
SM-A325F,ITV,A325FXXU2AVC2,A325FOXM2AVC2,A325FXXU2AVB5,upgrade
SM-A325F,ITV,A325FXXS4DWD4,A325FOXM4DWD4,A325FXXS4DWD4,upgrade
SM-A325F,ITV,A325FXXU2AVB3,A325FOXM2AVB4,A325FXXU2AVB3,upgrade
SM-A325F,ITV,A325FXXU2BVD6,A325FOXM2BVE1,A325FXXU2BVD4,upgrade
SM-A325F,ITV,A325FXXU2BVG1,A325FOXM2BVG1,A325FXXU2BVF2,upgrade
SM-A325F,ITV,A325FXXU1AUC2,A325FOXM1AUC4,A325FXXU1AUC2,upgrade
SM-A325F,ITV,A325FXXU3DWB8,A325FOXM3DWB8,A325FXXU3DWB6,upgrade
SM-A325F,ITV,A325FXXS2BVJ2,A325FOXM2BVH1,A325FXXS2BVJ1,upgrade
SM-A325F,ITV,A325FXXU1AUD7,A325FOXM1AUD7,A325FXXU1AUD7,upgrade
SM-A325F,ITV,A325FXXU2CWA6,A325FOXM2CWA6,A325FXXU2CVL1,upgrade
SM-A325F,ITV,A325FXXSCDXL2,A325FOXMCDXL2,A325FXXSCDXL2,upgrade
SM-A325F,ITV,A325FXXU1AUB5,A325FOXM1AUB6,A325FXXU1AUB5,upgrade
SM-A325F,ITV,A325FXXU1AUCC,A325FOXM1AUCC,A325FXXU1AUCB,upgrade
SM-A325F,ITV,A325FXXSBDXJ1,A325FOXMBDXJ1,A325FXXSBDXJ1,upgrade
SM-A325F,ITV,A325FXXU1AUH1,A325FOXM1AUH2,A325FXXU1AUH1,upgrade
SM-A325F,ITV,A325FXXU6DWH3,A325FOXM6DWH3,A325FXXU6DWH3,upgrade
SM-A325F,ITV,A325FXXS8DXE5,A325FOXM8DXE5,A325FXXS8DXE5,upgrade
SM-A325F,ITV,A325FXXU2AUJ4,A325FOXM2AUJ4,A325FXXU2AUJ4,upgrade
SM-A325F,ITV,A325FXXU1AUG2,A325FOXM1AUG2,A325FXXU1AUG2,upgrade
SM-A325F,ITV,A325FXXU2BVG3,A325FOXM2BVG5,A325FXXU2BVF2,upgrade
SM-A325F,ITV,A325FXXU5DWE3,A325FOXM5DWE3,A325FXXU5DWE3,upgrade
SM-A325F,ITV,A325FXXSADXG1,A325FOXMADXG1,A325FXXSADXG1,upgrade
SM-A325F,ITV,A325FXXS7DXA2,A325FOXM7DXA2,A325FXXS7DXA2,upgrade
SM-A325F,ITV,A325FXXU2BVH2,A325FOXM2BVH1,A325FXXU2BVH1,upgrade
SM-A325F,ITV,A325FXXS6DWK1,A325FOXM6DWK1,A325FXXS6DWK1,upgrade
SM-A325F,ITV,A325FXXU2CVK3,A325FOXM2CVK3,A325FXXU2CVK4,upgrade
SM-A325F,PHN,A325FXXSCDYB2,A325FOXMCDYB2,A325FXXSCDYB2,latest
SM-A325F,PHN,A325FXXU2BVF1,A325FOXM2BVF1,A325FXXU2BVD4,upgrade
SM-A325F,PHN,A325FXXU2AVC2,A325FOXM2AVC2,A325FXXU2AVB5,upgrade
SM-A325F,PHN,A325FXXS4DWD4,A325FOXM4DWD4,A325FXXS4DWD4,upgrade
SM-A325F,PHN,A325FXXU2AVB3,A325FOXM2AVB4,A325FXXU2AVB3,upgrade
SM-A325F,PHN,A325FXXU2BVD6,A325FOXM2BVE1,A325FXXU2BVD4,upgrade
SM-A325F,PHN,A325FXXU2BVG1,A325FOXM2BVG1,A325FXXU2BVF2,upgrade
SM-A325F,PHN,A325FXXU1AUC2,A325FOXM1AUC4,A325FXXU1AUC2,upgrade
SM-A325F,PHN,A325FXXU3DWB8,A325FOXM3DWB8,A325FXXU3DWB6,upgrade
SM-A325F,PHN,A325FXXS2BVJ2,A325FOXM2BVH1,A325FXXS2BVJ1,upgrade
SM-A325F,PHN,A325FXXU1AUD7,A325FOXM1AUD7,A325FXXU1AUD7,upgrade
SM-A325F,PHN,A325FXXU2CWA6,A325FOXM2CWA6,A325FXXU2CVL1,upgrade
SM-A325F,PHN,A325FXXSCDXL2,A325FOXMCDXL2,A325FXXSCDXL2,upgrade
SM-A325F,PHN,A325FXXU1AUB5,A325FOXM1AUB6,A325FXXU1AUB5,upgrade
SM-A325F,PHN,A325FXXU1AUCC,A325FOXM1AUCC,A325FXXU1AUCB,upgrade
SM-A325F,PHN,A325FXXSBDXJ1,A325FOXMBDXJ1,A325FXXSBDXJ1,upgrade
SM-A325F,PHN,A325FXXU1AUH1,A325FOXM1AUH2,A325FXXU1AUH1,upgrade
SM-A325F,PHN,A325FXXU6DWH3,A325FOXM6DWH3,A325FXXU6DWH3,upgrade
SM-A325F,PHN,A325FXXS8DXE5,A325FOXM8DXE5,A325FXXS8DXE5,upgrade
SM-A325F,PHN,A325FXXU2AUJ4,A325FOXM2AUJ4,A325FXXU2AUJ4,upgrade
SM-A325F,PHN,A325FXXU1AUG2,A325FOXM1AUG2,A325FXXU1AUG2,upgrade
SM-A325F,PHN,A325FXXU2BVG3,A325FOXM2BVG5,A325FXXU2BVF2,upgrade
SM-A325F,PHN,A325FXXU5DWE3,A325FOXM5DWE3,A325FXXU5DWE3,upgrade
SM-A325F,PHN,A325FXXSADXG1,A325FOXMADXG1,A325FXXSADXG1,upgrade
SM-A325F,PHN,A325FXXS7DXA2,A325FOXM7DXA2,A325FXXS7DXA2,upgrade
SM-A325F,PHN,A325FXXU2BVH2,A325FOXM2BVH1,A325FXXU2BVH1,upgrade
SM-A325F,PHN,A325FXXS6DWK1,A325FOXM6DWK1,A325FXXS6DWK1,upgrade
SM-A325F,PHN,A325FXXU2CVK3,A325FOXM2CVK3,A325FXXU2CVK4,upgrade
SM-A325F,XSA,A325FXXSCDYB2,A325FOLMCDYB2,A325FXXSCDYB2,latest
SM-A325F,XSA,A325FXXSBDXJ1,A325FOLMBDXJ1,A325FXXSBDXJ1,upgrade
SM-A325F,XSA,A325FXXU6DWH3,A325FOLM6DWH3,A325FXXU6DWH3,upgrade
SM-A325F,XSA,A325FXXU1AUG2,A325FOLM1AUF2,A325FXXU1AUG2,upgrade
SM-A325F,XSA,A325FXXU2AVB1,A325FOLM2AVB1,A325FXXU2AVB1,upgrade
SM-A325F,XSA,A325FXXU2CWA6,A325FOLM2CWA6,A325FXXU2CVL1,upgrade
SM-A325F,XSA,A325FXXU2AUJ4,A325FOLM2AUJ3,A325FXXU2AUJ4,upgrade
SM-A325F,XSA,A325FXXS8DXE5,A325FOLM8DXE5,A325FXXS8DXE5,upgrade
SM-A325F,XSA,A325FXXU1AUD7,A325FOLM1AUD7,A325FXXU1AUD7,upgrade
SM-A325F,XSA,A325FXXU1AUB5,A325FOLM1AUB6,A325FXXU1AUB5,upgrade
SM-A325F,XSA,A325FXXU2BVG3,A325FOLM2BVG3,A325FXXU2BVF2,upgrade
SM-A325F,XSA,A325FXXU2BVF1,A325FOLM2BVF2,A325FXXU2BVD4,upgrade
SM-A325F,XSA,A325FXXSCDXL2,A325FOLMCDXL2,A325FXXSCDXL2,upgrade
SM-A325F,XSA,A325FXXS4DWD4,A325FOLM4DWD4,A325FXXS4DWD4,upgrade
SM-A325F,XSA,A325FXXU5DWE3,A325FOLM5DWE3,A325FXXU5DWE3,upgrade
SM-A325F,XSA,A325FXXU1AUC2,A325FOLM1AUC2,A325FXXU1AUC2,upgrade
SM-A325F,XSA,A325FXXS7DXA2,A325FOLM7DXA2,A325FXXS7DXA2,upgrade
SM-A325F,XSA,A325FXXU1AUH1,A325FOLM1AUG5,A325FXXU1AUH1,upgrade
SM-A325F,XSA,A325FXXU2BVD6,A325FOLM2BVD6,A325FXXU2BVD4,upgrade
SM-A325F,XSA,A325FXXU2CVK4,A325FOLM2CVK4,A325FXXU2CVK4,upgrade
SM-A325F,XSA,A325FXXS6DWK1,A325FOLM6DWK1,A325FXXS6DWK1,upgrade
SM-A325F,XSA,A325FXXU2BVH1,A325FOLM2BVH1,A325FXXU2BVH1,upgrade
SM-A325F,XSA,A325FXXSADXG1,A325FOLMADXG1,A325FXXSADXG1,upgrade
SM-A325F,XSA,A325FXXU1AUCB,A325FOLM1AUCB,A325FXXU1AUCD,upgrade
SM-A325F,XSA,A325FXXU3DWB8,A325FOLM3DWB8,A325FXXU3DWB6,upgrade
SM-A325F,XSA,A325FXXU2BVG1,A325FOLM2BVG1,A325FXXU2BVF2,upgrade
SM-A325F,XSA,A325FXXU2CWA3,A325FOLM2CWA3,A325FXXU2CVK4,upgrade
SM-A325F,AUT,A325FXXSCDYB2,A325FOXMCDYB2,A325FXXSCDYB2,latest
SM-A325F,AUT,A325FXXU2BVF1,A325FOXM2BVF1,A325FXXU2BVD4,upgrade
SM-A325F,AUT,A325FXXU2AVC2,A325FOXM2AVC2,A325FXXU2AVB5,upgrade
SM-A325F,AUT,A325FXXS4DWD4,A325FOXM4DWD4,A325FXXS4DWD4,upgrade
SM-A325F,AUT,A325FXXU2AVB3,A325FOXM2AVB4,A325FXXU2AVB3,upgrade
SM-A325F,AUT,A325FXXU2BVD6,A325FOXM2BVE1,A325FXXU2BVD4,upgrade
SM-A325F,AUT,A325FXXU2BVG1,A325FOXM2BVG1,A325FXXU2BVF2,upgrade
SM-A325F,AUT,A325FXXU1AUC2,A325FOXM1AUC4,A325FXXU1AUC2,upgrade
SM-A325F,AUT,A325FXXU3DWB8,A325FOXM3DWB8,A325FXXU3DWB6,upgrade
SM-A325F,AUT,A325FXXS2BVJ2,A325FOXM2BVH1,A325FXXS2BVJ1,upgrade
SM-A325F,AUT,A325FXXU1AUD7,A325FOXM1AUD7,A325FXXU1AUD7,upgrade
SM-A325F,AUT,A325FXXU2CWA6,A325FOXM2CWA6,A325FXXU2CVL1,upgrade
SM-A325F,AUT,A325FXXSCDXL2,A325FOXMCDXL2,A325FXXSCDXL2,upgrade
SM-A325F,AUT,A325FXXU1AUB5,A325FOXM1AUB6,A325FXXU1AUB5,upgrade
SM-A325F,AUT,A325FXXU2AUK3,A325FOXM2AUL1,A325FXXU2AUK3,upgrade
SM-A325F,AUT,A325FXXU1AUCC,A325FOXM1AUCC,A325FXXU1AUCB,upgrade
SM-A325F,AUT,A325FXXSBDXJ1,A325FOXMBDXJ1,A325FXXSBDXJ1,upgrade
SM-A325F,AUT,A325FXXU1AUH1,A325FOXM1AUH2,A325FXXU1AUH1,upgrade
SM-A325F,AUT,A325FXXU6DWH3,A325FOXM6DWH3,A325FXXU6DWH3,upgrade
SM-A325F,AUT,A325FXXS8DXE5,A325FOXM8DXE5,A325FXXS8DXE5,upgrade
SM-A325F,AUT,A325FXXU2AUJ4,A325FOXM2AUJ4,A325FXXU2AUJ4,upgrade
SM-A325F,AUT,A325FXXU1AUG2,A325FOXM1AUG2,A325FXXU1AUG2,upgrade
SM-A325F,AUT,A325FXXU2BVG3,A325FOXM2BVG5,A325FXXU2BVF2,upgrade
SM-A325F,AUT,A325FXXU5DWE3,A325FOXM5DWE3,A325FXXU5DWE3,upgrade
SM-A325F,AUT,A325FXXSADXG1,A325FOXMADXG1,A325FXXSADXG1,upgrade
SM-A325F,AUT,A325FXXS7DXA2,A325FOXM7DXA2,A325FXXS7DXA2,upgrade
SM-A325F,AUT,A325FXXU2BVH2,A325FOXM2BVH1,A325FXXU2BVH1,upgrade
SM-A325F,AUT,A325FXXS6DWK1,A325FOXM6DWK1,A325FXXS6DWK1,upgrade
SM-A325F,AUT,A325FXXU2CVK3,A325FOXM2CVK3,A325FXXU2CVK4,upgrade
SM-A326B,BTU,A326BXXSECYB5,A326BOXMECYB5,A326BXXSECZC1,latest
SM-A326B,BTU,A326BXXU4BVE8,A326BOXM4BVD2,A326BXXU4BVD2,upgrade
SM-A326B,BTU,A326BXXS7CWI4,A326BOXM7CWI4,A326BXXS7CWI2,upgrade
SM-A326B,BTU,A326BXXS8CWK2,A326BOXM8CWK2,A326BXXS8CWK2,upgrade
SM-A326B,BTU,A326BXXU4AVB7,A326BOXM4AVB7,A326BXXU4AVB4,upgrade
SM-A326B,BTU,A326BXXU5CWB7,A326BOXM5CWB8,A326BXXU5CWB7,upgrade
SM-A326B,BTU,A326BXXU4BVF1,A326BOXM4BVF1,A326BXXU4BVEB,upgrade
SM-A326B,BTU,A326BXXU5CWDC,A326BOXM5CWDC,A326BXXU5CWDC,upgrade
SM-A326B,BTU,A326BXXU2AUE2,A326BOXM2AUE2,A326BXXU2AUD7,upgrade
SM-A326B,BTU,A326BXXU9CWL1,A326BOXM9CWL1,A326BXXU9CWL1,upgrade
SM-A326B,BTU,A326BXXU1AUA6,A326BOXM1AUAE,A326BXXU1AUA6,upgrade
SM-A326B,BTU,A326BXXS4BVE9,A326BOXM4BVD2,A326BXXU4BVD2,upgrade
SM-A326B,BTU,A326BXXSACXC1,A326BOXMACXC1,A326BXXSACXC1,upgrade
SM-A326B,BTU,A326BXXS4BVI1,A326BOXM4BVH2,A326BXXU4BVG3,upgrade
SM-A326B,BTU,A326BXXS5CWD5,A326BOXM5CWB8,A326BXXU5CWB7,upgrade
SM-A326B,BTU,A326BXXS4AVA1,A326BOXM4AUK1,A326BXXU4AUK1,upgrade
SM-A326B,BTU,A326BXXU4BVH2,A326BOXM4BVH2,A326BXXU4BVG3,upgrade
SM-A326B,BTU,A326BXXS3AUJ5,A326BOXM3AUJ2,A326BXXS3AUJ2,upgrade
SM-A326B,BTU,A326BXXU2AUF4,A326BOXM2AUF4,A326BXXU2AUF4,upgrade
SM-A326B,BTU,A326BXXU4CVK5,A326BOXM4CVK5,A326BXXU4CVK5,upgrade
SM-A326B,BTU,A326BXXSCCXH1,A326BOXMCCXH1,A326BXXSCCXH1,upgrade
SM-A326B,BTU,A326BXXU4AUK1,A326BOXM4AUK1,A326BXXU4AUK1,upgrade
SM-A326B,BTU,A326BXXU6CWF5,A326BOXM6CWF5,A326BXXU6CWF5,upgrade
SM-A326B,BTU,A326BXXSECYA1,A326BOXMECYA1,A326BXXSECYA1,upgrade
SM-A326B,BTU,A326BXXSBCXE1,A326BOXMBCXE1,A326BXXSBCXE1,upgrade
SM-A326B,BTU,A326BXXS4CWA3,A326BOXM4CVK5,A326BXXU4CVK5,upgrade
SM-A326B,BTU,A326BXXU4BVG3,A326BOXM4BVG3,A326BXXU4BVG3,upgrade
SM-A326B,BTU,A326BXXS4BVK1,A326BOXM4BVH2,A326BXXS4BVK1,upgrade
SM-A326B,BTU,A326BXXS4AVA8,A326BOXM4AUK1,A326BXXS4AVA8,upgrade
SM-A326B,BTU,A326BXXS3AUH3,A326BOXM3AUH3,A326BXXS3AUH3,upgrade
SM-A326B,BTU,A326BXXS4AVC1,A326BOXM4AVB7,A326BXXS4AVC1,upgrade
SM-A326B,BTU,A326BXXSDCXJA,A326BOXMDCXJA,A326BXXSDCXJA,upgrade
SM-A326B,BTU,A326BXXU3AUH5,A326BOXM3AUH5,A326BXXU3AUH1,upgrade
SM-A326B,BTU,A326BXXU1AUCA,A326BOXM1AUB7,A326BXXU1AUB6,upgrade
SM-A326B,BTU,A326BXXU1AUB6,A326BOXM1AUB7,A326BXXU1AUB6,upgrade
SM-A326B,DBT,A326BXXSECYB5,A326BOXMECYB5,A326BXXSECZC1,latest
SM-A326B,DBT,A326BXXU4BVE8,A326BOXM4BVD2,A326BXXU4BVD2,upgrade
SM-A326B,DBT,A326BXXS7CWI4,A326BOXM7CWI4,A326BXXS7CWI2,upgrade
SM-A326B,DBT,A326BXXS8CWK2,A326BOXM8CWK2,A326BXXS8CWK2,upgrade
SM-A326B,DBT,A326BXXU4AVB7,A326BOXM4AVB7,A326BXXU4AVB4,upgrade
SM-A326B,DBT,A326BXXU5CWB7,A326BOXM5CWB8,A326BXXU5CWB7,upgrade
SM-A326B,DBT,A326BXXU4BVF1,A326BOXM4BVF1,A326BXXU4BVEB,upgrade
SM-A326B,DBT,A326BXXU5CWDC,A326BOXM5CWDC,A326BXXU5CWDC,upgrade
SM-A326B,DBT,A326BXXU2AUE2,A326BOXM2AUE2,A326BXXU2AUD7,upgrade
SM-A326B,DBT,A326BXXU9CWL1,A326BOXM9CWL1,A326BXXU9CWL1,upgrade
SM-A326B,DBT,A326BXXU1AUA6,A326BOXM1AUAE,A326BXXU1AUA6,upgrade
SM-A326B,DBT,A326BXXS4BVE9,A326BOXM4BVD2,A326BXXU4BVD2,upgrade
SM-A326B,DBT,A326BXXSACXC1,A326BOXMACXC1,A326BXXSACXC1,upgrade
SM-A326B,DBT,A326BXXS4BVI1,A326BOXM4BVH2,A326BXXU4BVG3,upgrade
SM-A326B,DBT,A326BXXS5CWD5,A326BOXM5CWB8,A326BXXU5CWB7,upgrade
SM-A326B,DBT,A326BXXS4AVA1,A326BOXM4AUK1,A326BXXU4AUK1,upgrade
SM-A326B,DBT,A326BXXU4BVH2,A326BOXM4BVH2,A326BXXU4BVG3,upgrade
SM-A326B,DBT,A326BXXS3AUJ5,A326BOXM3AUJ2,A326BXXS3AUJ2,upgrade
SM-A326B,DBT,A326BXXU2AUF4,A326BOXM2AUF4,A326BXXU2AUF4,upgrade
SM-A326B,DBT,A326BXXU4CVK5,A326BOXM4CVK5,A326BXXU4CVK5,upgrade
SM-A326B,DBT,A326BXXSCCXH1,A326BOXMCCXH1,A326BXXSCCXH1,upgrade
SM-A326B,DBT,A326BXXU4AUK1,A326BOXM4AUK1,A326BXXU4AUK1,upgrade
SM-A326B,DBT,A326BXXU6CWF5,A326BOXM6CWF5,A326BXXU6CWF5,upgrade
SM-A326B,DBT,A326BXXSECYA1,A326BOXMECYA1,A326BXXSECYA1,upgrade
SM-A326B,DBT,A326BXXSBCXE1,A326BOXMBCXE1,A326BXXSBCXE1,upgrade
SM-A326B,DBT,A326BXXS4CWA3,A326BOXM4CVK5,A326BXXU4CVK5,upgrade
SM-A326B,DBT,A326BXXU4BVG3,A326BOXM4BVG3,A326BXXU4BVG3,upgrade
SM-A326B,DBT,A326BXXS4BVK1,A326BOXM4BVH2,A326BXXS4BVK1,upgrade
SM-A326B,DBT,A326BXXS4AVA8,A326BOXM4AUK1,A326BXXS4AVA8,upgrade
SM-A326B,DBT,A326BXXS3AUH3,A326BOXM3AUH3,A326BXXS3AUH3,upgrade
SM-A326B,DBT,A326BXXS4AVC1,A326BOXM4AVB7,A326BXXS4AVC1,upgrade
SM-A326B,DBT,A326BXXSDCXJA,A326BOXMDCXJA,A326BXXSDCXJA,upgrade
SM-A326B,DBT,A326BXXU3AUH5,A326BOXM3AUH5,A326BXXU3AUH1,upgrade
SM-A326B,DBT,A326BXXU1AUCA,A326BOXM1AUB7,A326BXXU1AUB6,upgrade
SM-A326B,DBT,A326BXXU1AUB6,A326BOXM1AUB7,A326BXXU1AUB6,upgrade
SM-A326B,XSG,A326BXXSECYB7,A326BOJMECYB7,A326BXXSECZC2,latest
SM-A326B,XSG,A326BXXU1AUA5,A326BOJM1AUA5,A326BXXU1AUA6,upgrade
SM-A326B,XSG,A326BXXU4AUJ6,A326BOJM4AUJ6,A326BXXU4AUJ6,upgrade
SM-A326B,XSG,A326BXXS4BVK1,A326BOJM4BVH3,A326BXXS4BVK1,upgrade
SM-A326B,XSG,A326BXXU4BVH2,A326BOJM4BVH3,A326BXXU4BVG3,upgrade
SM-A326B,XSG,A326BXXU2AUD5,A326BOJM2AUD5,A326BXXU2AUD1,upgrade
SM-A326B,XSG,A326BXXS4BVI1,A326BOJM4BVH3,A326BXXU4BVG3,upgrade
SM-A326B,XSG,A326BXXS7CWI4,A326BOJM7CWI4,A326BXXS7CWI2,upgrade
SM-A326B,XSG,A326BXXU6CWF5,A326BOJM6CWF6,A326BXXU6CWF5,upgrade
SM-A326B,XSG,A326BXXU1AUC9,A326BOJM1AUC9,A326BXXU1AUC1,upgrade
SM-A326B,XSG,A326BXXS4CWA3,A326BOJM4CVK5,A326BXXU4CVK5,upgrade
SM-A326B,XSG,A326BXXSACXC3,A326BOJMACXC3,A326BXXSACXC3,upgrade
SM-A326B,XSG,A326BXXU1AUB3,A326BOJM1AUB3,A326BXXU1AUB2,upgrade
SM-A326B,XSG,A326BXXU4BVE7,A326BOJM4BVC6,A326BXXU4BVC7,upgrade
SM-A326B,XSG,A326BXXU9CXA3,A326BOJM9CXA3,A326BXXU9CXA2,upgrade
SM-A326B,XSG,A326BXXU4BVC8,A326BOJM4BVC6,A326BXXU4BVC7,upgrade
